,cutoff1,cutoff2,double,single
0,-0.60358608,0.47772073,0.0207635,0.05878430000000001
0,2.54726854,5.54101378,0.0,1.9783936
0,-0.12793335,1.84466345,0.0001041,0.29715590000000003
0,2.36736122,9.94504644,0.0,1.9640554
0,-3.0,1.84466345,0.0,0.0
0,0.7588361,368933823.52941,0.0,1.1503606000000002
0,0.33598523,1.84466345,0.0001028,0.7036899999999999
0,-0.45617155,0.74139492,0.015194999999999997,0.1111766
0,-2.59160824,1.36143137,6e-07,6e-07
0,5.41681336,10.19661125,0.0,1.9999996
0,-0.0746835,1.36143137,0.0015729000000000001,0.33317050000000004
0,-0.03343679,2.40809978,1.6e-06,0.3658852
0,-4.14083123,-2.22994529,0.0,0.0
0,-0.93389327,3.77914055,0.0,0.0237286
0,-0.93169249,0.56324965,0.007663,0.0161786
0,-1.05477602,0.22650904,0.0060921000000000005,0.008281700000000001
0,-3.05931381,1.22773433,0.0,0.0
0,-10.43574178,-1.34969727,0.0,0.0
0,-1.54348727,1.22773433,0.00034589999999999995,0.0009253
0,38.66853209,98.38235294,0.0,2.0
0,-1.38333784,5.73093732,0.0,0.0029888000000000002
0,0.72457435,9.52513931,0.0,1.1144834
0,-3.06108825,2.67797176,0.0,0.0
0,1.09845778,368933823.52941,0.0,1.4680438
0,-2.45215317,2.67797176,0.0,2e-06
0,0.17064318,368933823.52941,0.0,0.5398446
0,-1.86598581,2.67797176,3e-07,0.0001829
0,1.00598541,368933823.52941,0.0,1.3890646
0,-3.0,2.67797176,0.0,0.0
0,3.4014290000000003,368933823.52941,0.0,1.9986724
0,-3.0,6.94802028,0.0,0.0
0,24.68852459,368933823.52941,0.0,2.0
0,-3.0,37.99264706,0.0,0.0
0,0.83205029,368933823.52941,0.0,1.2242383999999995
0,-2.96659979,37.99264706,0.0,0.0
0,-2.46471144,70.27310924,0.0,2.4e-06
0,-3.0,8.36793479,0.0,0.0
0,-1.54131654,368933823.52941,0.0,0.001265
0,-2.03649495,368933823.52941,0.0,6.24e-05
0,-2.29831626,8.60661309,0.0,8.8e-06
0,-2.91841864,5.33849417,0.0,0.0
0,1.60535555,98.38235294,0.0,1.784418
0,-1.7545428,9.38604635,0.0,0.00036219999999999997
0,-1.298402,6.83881629,0.0,0.004656399999999999
0,-2.26364734,46.19117647,0.0,8.2e-06
0,-1.97193965,368933823.52941,0.0,9.48e-05
0,-2.11386337,46.19117647,0.0,3.1e-05
0,-11.07905983,3.52598809,0.0,0.0
0,-1.90548679,368933823.52941,0.0,0.0001486
0,-1.50820694,368933823.52941,0.0,0.0015114
0,-3.0,5.01415334,0.0,0.0
0,-1.84568434,1964.64705879,0.0,0.0001994
0,-2.99431281,7.69373402,0.0,2e-07
0,35.66109644,1964.64705879,0.0,2.0
0,-2.87250759,3.98257607,0.0,0.0
0,-2.11845431,368933823.52941,0.0,2.56e-05
0,-3.44267398,5.01415334,0.0,0.0
0,-3.45237873,368933823.52941,0.0,0.0
0,-2.3830514,368933823.52941,0.0,3.4e-06
0,-3.0,52.18686889,0.0,0.0
0,-0.49411461,368933823.52941,0.0,0.11267100000000001
0,-3.42139785,2.73919183,0.0,0.0
0,-3.47411799,368933823.52941,0.0,0.0
0,1.95919888,368933823.52941,0.0,1.9001266
0,-3.0,4.98680155,0.0,0.0
0,-3.44817463,368933823.52941,0.0,0.0
0,-3.0,30.81783716,0.0,0.0
0,1.39347858,368933823.52941,0.0,1.6762336
0,-2.99293519,2.8220141,0.0,0.0
0,4.34549317,178.87700535,0.0,1.9999744
0,-2.579443,368933823.52941,0.0,4e-07
0,-1.61538462,368933823.52941,0.0,0.0008442
0,-3.0,62.58823529,0.0,0.0
0,-2.4368308,2.94090323,0.0,2.8e-06
0,-0.49494008,368933823.52941,0.0,0.11226939999999999
0,-1.70084013,2.94090323,0.0,0.0005302000000000001
0,2.14994275,112.8522985,0.0,1.9366862
0,3.40537616,368933823.52941,0.0,1.9986914
0,-3.0,5.56510614,0.0,0.0
0,5.95135892,70.27310924,0.0,2.0
0,-2.85877734,2.62833266,0.0,0.0
0,-2.98563477,13.65068338,0.0,0.0
0,-0.65360767,178.87700535,0.0,0.0673824
0,-0.38765787,368933823.52941,0.0,0.1538858
0,-3.0,14.07083722,0.0,0.0
0,-3.0,16.52027694,0.0,0.0
0,-2.47661625,368933823.52941,0.0,1.4e-06
0,-1.11417203,368933823.52941,0.0,0.0109386
0,-3.0,98.38235294,0.0,0.0
0,-3.0,2.94777093,0.0,0.0
0,3.2744241,368933823.52941,0.0,1.9978522
0,-0.32699294,488.91176471,0.0,0.1812262
0,-2.7759761000000003,6.94802028,0.0,0.0
0,-3.0,6.65263016,0.0,0.0
0,17.50258987,368933823.52941,0.0,2.0
0,-2.79524823,368933823.52941,0.0,6e-07
0,-3.0,4.5628822,0.0,0.0
0,2.5708846000000003,368933823.52941,0.0,1.979723
0,1.65679329,21.13188506,0.0,1.8052168000000002
0,-1.74068953,9.38604635,0.0,0.0003922
0,-3.46262987,21.13188506,0.0,0.0
0,-2.48917427,368933823.52941,0.0,1.4e-06
0,-1.34866391,21.13188506,0.0,0.0035996
0,-1.92297366,9.94504644,0.0,0.0001222
0,-3.56223105,6.36645104,0.0,0.0
0,-1.85811432,1964.64705879,0.0,0.0001886
0,-2.5052605,368933823.52941,0.0,1.8000000000000001e-06
0,-2.98433578,30.81783716,0.0,0.0
0,0.43138683,368933823.52941,0.0,0.8031374
0,-19.75211715,5.38127717,0.0,0.0
0,-2.0114351999999998,19.96095104,0.0,6.720000000000001e-05
0,-0.16116718,368933823.52941,0.0,0.2756116
0,-1.88304566,19.96095104,0.0,0.000167
0,0.65805183,52.18686889,0.0,1.0455422
0,-0.58001674,19.96095104,0.0,0.0857296
0,-2.17755038,3.52598809,0.0,1.6800000000000002e-05
0,-2.27687278,5.71096396,0.0,9.4e-06
0,-0.50108656,9.52513931,0.0,0.1100574
0,-2.35339362,5.71096396,0.0,6.8e-06
0,13.544399900000002,488.91176471,0.0,2.0
0,-1.94669836,368933823.52941,0.0,0.00010859999999999997
0,-3.454189,9.94504644,0.0,0.0
0,-0.01062239,368933823.52941,0.0,0.38278979999999996
0,-3.0,3.06976072,0.0,0.0
0,1.98278186,368933823.52941,0.0,1.9052628
0,-3.0,3.77914055,0.0,0.0
0,-2.57746871,7.52423311,0.0,1.4e-06
0,0.18576542,98.38235294,0.0,0.5547354
0,-1.97767311,1.94442364,1.1599999999999999e-05,7.780000000000001e-05
0,-4.19118228,-2.22994529,0.0,0.0
0,-3.57437508,-2.06508963,0.0,0.0
0,-2.55536934,3.29430863,0.0,1.4e-06
0,-3.0,2.14118588,0.0,0.0
0,-52.08725827,-28.06811146,0.0,0.0
0,-2.22510895,2.14118588,3.1e-06,1.21e-05
0,-31.45404812,-2.94090323,0.0,0.0
0,-3.0,2.22994529,0.0,0.0
0,-54.24645158,-1964.64705879,0.0,0.0
0,-1.7869015,3.29430863,0.0,0.0002966
0,-5.66653033,-3.70474117,0.0,0.0
0,-9.00741264,3.29430863,0.0,0.0
0,-43.21989688,-9.45447172,0.0,0.0
0,-3.18083783,3.29430863,0.0,0.0
0,-14.18131941,-14.07083722,0.0,0.0
0,-2.24592906,368933823.52941,0.0,1.18e-05
0,-3.0,22.05731022,0.0,2e-07
0,3.62131139,368933823.52941,0.0,1.9994236
0,-5.1236037,368933823.52941,0.0,0.0
0,-18.57708557,11.98097691,0.0,0.0
0,-4.48998321,0.86503088,0.0,0.0
0,-3.83610925,4.13591053,0.0,0.0
0,6.60768392,368933823.52941,0.0,2.0
0,-3.4265455,2.23633032,0.0,0.0
0,11.15621509,368933823.52941,0.0,2.0
0,-3.0,2.75280009,0.0,0.0
0,-3.0,4.30147059,0.0,0.0
0,46.90490619,368933823.52941,0.0,2.0
0,-5.18497528,1.41165441,0.0,0.0
0,-1.9134103999999998,5.04173621,0.0,0.00013519999999999998
0,-2.83904957,2.2181156000000004,0.0,0.0
0,4.42065062,137.54621849,0.0,1.9999782
0,-3.12894751,2.31295819,0.0,0.0
0,-0.64620218,5.04173621,0.0,0.0691616
0,-0.84050445,7.94342023,0.0,0.034283
0,-2.94294033,2.17391188,0.0,0.0
0,-3.0,3.67148314,0.0,0.0
0,8.21333414,368933823.52941,0.0,2.0
0,-0.10874992,368933823.52941,0.0,0.31052
0,-3.0,100.56037152,0.0,0.0
0,-0.21888293,368933823.52941,0.0,0.2397786
0,-3.0,4.29680306,0.0,0.0
0,9.51145294,368933823.52941,0.0,2.0
0,-3.0,21.8258512,0.0,0.0
0,3.00181146,368933823.52941,0.0,1.9946268
0,-3.0,5.10470548,0.0,0.0
0,-1.19972317,368933823.52941,0.0,0.007437
0,26.64195436,368933823.52941,0.0,2.0
0,-3.46153846,2.75280009,0.0,0.0
0,-3.0,42.35322799,0.0,0.0
0,-0.31143901,368933823.52941,0.0,0.1893946
0,-0.31440011,368933823.52941,0.0,0.18748679999999998
0,-3.0,32.51701569,0.0,0.0
0,-2.79280423,368933823.52941,0.0,0.0
0,-3.0,77.97455382,0.0,0.0
0,-3.0,17.76360338,0.0,0.0
0,-1.94552171,368933823.52941,0.0,0.0001022
0,-3.0,106.26313082,0.0,0.0
0,-2.52213866,368933823.52941,0.0,2e-06
0,-2.60844164,368933823.52941,0.0,6e-07
0,-3.0,23.8315508,0.0,0.0
0,-1.72368614,368933823.52941,0.0,0.0004486000000000001
0,-2.04885008,23.8315508,0.0,4.96e-05
0,1.82893265,368933823.52941,0.0,1.8656284
0,-3.0,7.94342023,0.0,0.0
0,-2.42955767,368933823.52941,0.0,4.6e-06
0,-2.55877171,5.29305577,0.0,1.2e-06
0,8.26601203,390.52941176,0.0,2.0
0,-4.83902602,-1.30916408,0.0,0.0
0,-2.46963836,3.74056805,0.0,2.2e-06
0,-4.26308098,4.79729518,0.0,0.0
0,-51.91107202,-77.97455382,0.0,0.0
0,-449999999.99997777,-11.98097691,0.0,0.0
0,-6.55744837,81066176.4705678,0.0,0.0
0,-233.79161046,-11.98097691,0.0,0.0
0,-6.55744837,40.42491239,0.0,0.0
0,-3.0,9.72966062,0.0,0.0
0,-65.65013271,-23.8315508,0.0,0.0
0,-5.47409354,1.47231561,0.0,0.0
0,-3.5451004999999998,5.8091731,0.0,0.0
0,-6.66228572,-2.75280009,0.0,0.0
0,-4.50281771,40.42491239,0.0,0.0
0,-2.22131355,2.21120446,1.9e-06,1.15e-05
0,-1.06978267,2.42950959,1.6e-06,0.013338
0,-2.27586969,5.01181684,0.0,1.04e-05
0,-0.38381954,6.40151069,0.0,0.155435
0,-14.28470208,5.01181684,0.0,0.0
0,-4.68477481,69.54117647,0.0,0.0
0,1.14416692,5.01181684,0.0,1.504458
0,-2.74997243,1.78809505,3e-07,3e-07
0,-3.345111,8.03046473,0.0,0.0
0,-1.88898696,69.54117647,0.0,0.00015719999999999995
0,-4.867774400000001,2.17093517,0.0,0.0
0,0.80132847,6.70173203,0.0,1.1936182
0,-1.98398204,2.76629541,1e-07,8.31e-05
0,-2.25762766,1.16747674,6.7e-06,8.3e-06
0,-6.90133761,2.76629541,0.0,0.0
0,4.25409569,15.23171309,0.0,1.9999556
0,-2.80530258,2.76629541,0.0,2e-07
0,4.64010802,7.88964498,0.0,1.9999933999999997
0,-2.58839875,4.50617166,0.0,1.2e-06
0,-2.24174962,2.42950959,9.000000000000002e-07,1.5899999999999993e-05
0,-3.06263697,4.50617166,0.0,0.0
0,-1.07424155,5.88686726,0.0,0.013138399999999998
0,-4.81353487,4.50617166,0.0,0.0
0,0.60562594,9.14154369,0.0,0.9896954
0,-2.60737575,4.50617166,0.0,2e-07
0,5.83306491,13.12894564,0.0,2.0
0,-3.0,8.54251466,0.0,0.0
0,-2.5078563,391169117.64707154,0.0,2.4e-06
0,-2.8921767000000003,391169117.64707154,0.0,0.0
0,-2.8921767000000003,391169117.64707154,0.0,0.0
0,-2.65497302,1.93105136,1e-07,3e-07
0,-2.47234641,4.02479218,0.0,1.4e-06
0,-2.26628074,1.93105136,2.4e-06,9.2e-06
0,-2.52766575,2.1101777000000004,4e-07,6e-07
0,-2.26529269,1.93105136,2.6e-06,7.400000000000001e-06
0,-0.80485382,7.37713706,0.0,0.0392004
0,-2.37227566,1.93105136,2.4e-06,4e-06
0,-0.0,7.1108205,0.0,0.3915298
0,-3.81005843,3.46560749,0.0,0.0
0,-3.80926521,3.98157475,0.0,0.0
0,-449999999.99997777,1.16747674,0.0,0.0
0,-5.31902405,391169117.64707154,0.0,0.0
0,-2.65215791,3.5434935,0.0,0.0
0,-3.12279105,3.98157475,0.0,0.0
0,-0.93068008,3.5434935,0.0,0.0239294
0,-2.94863778,2.76615588,0.0,0.0
0,-1.89933683,3.9987619,0.0,0.0001488
0,2.04569718,13.45162531,0.0,1.91842
0,-3.0,3.9987619,0.0,0.0
0,20.74274424,391169117.64707154,0.0,2.0
0,-6.6613372,-3.29826636,0.0,0.0
0,-1.83860238,5.88686726,0.0,0.0002112
0,-2.48242732,2.76875347,0.0,1.6e-06
0,5.04332453,13.725232199999999,0.0,1.999999
0,-3.3814925,2.76875347,0.0,0.0
0,-0.17807336,11.67979459,0.0,0.26434640000000004
0,-0.47496182,6.70173203,0.0,0.1193726
0,-1.82210221,6.751686200000001,0.0,0.0002448
0,-3.00668897,43.46323529,0.0,0.0
0,-2.98150577,74.50840336,0.0,0.0
0,-2.99996015,15.23171309,0.0,0.0
0,-1.69242832,2086.23529408,0.0,0.0005366
0,-3.0,15.23171309,0.0,0.0
0,-2.70441524,391169117.64707154,0.0,0.0
0,-1.81687294,391169117.64707154,0.0,0.0002486
0,-3.39377542,5.78498156,0.0,0.0
0,-3.36717542,52.15588235,0.0,0.0
0,-3.35229741,391169117.64707154,0.0,0.0
0,-0.78168906,52.15588235,0.0,0.04277380000000002
0,-8.66332498,4.47853115,0.0,0.0
0,-3.45810566,391169117.64707154,0.0,0.0
0,-1.88906309,391169117.64707154,0.0,0.000156
0,-3.44496955,3.18984962,0.0,0.0
0,-2.90319538,391169117.64707154,0.0,2e-07
0,-3.0,11.64553603,0.0,0.0
0,-1.76273114,391169117.64707154,0.0,0.0003516
0,-3.0,13.45162531,0.0,0.0
0,-2.65236604,2086.23529408,0.0,4e-07
0,-3.04002283,11.67979459,0.0,0.0
0,-2.99482312,391169117.64707154,0.0,0.0
0,-3.0,74.50840336,0.0,0.0
0,-2.94366952,391169117.64707154,0.0,0.0
0,-3.0,20.89245978,0.0,0.0
0,-2.3281862999999996,391169117.64707154,0.0,6e-06
0,-3.39915233,20.28926596,0.0,0.0
0,-2.06580499,391169117.64707154,0.0,4.760000000000001e-05
0,-2.14533876,13.7252322,0.0,2.58e-05
0,-2.60071891,391169117.64707154,0.0,8e-07
0,-3.0,11.33823529,0.0,0.0
0,-2.25009812,391169117.64707154,0.0,1.12e-05
0,-3.06394095,8.11266116,0.0,0.0
0,-2.86309316,35.84498926,0.0,0.0
0,-2.98541087,11.33823529,0.0,0.0
0,-3.0,6.40151069,0.0,0.0
0,0.30498489,391169117.64707154,0.0,0.6725066
0,-3.0,4.02479218,0.0,0.0
0,20.79433921,391169117.64707154,0.0,2.0
0,-3.29218383,391169117.64707154,0.0,0.0
0,-1.88628133,12.21160035,0.0,0.00015659999999999998
0,-2.55179376,7.37713706,0.0,6e-07
0,-3.0,12.21160035,0.0,0.0
0,0.57574479,391169117.64707154,0.0,0.9577664
0,-1.84040733,4.17235937,0.0,0.0002136
0,-0.71457584,2.42950959,2.2e-06,0.0546028
0,-2.01419563,3.18984962,0.0,6.96e-05
0,-0.22867089999999998,11.67979459,0.0,0.23410820000000004
0,-3.03493158,13.45162531,0.0,0.0
0,-0.80652221,38.07369861,0.0,0.038967199999999994
0,-1.00212425,101.31176471,0.0,0.0179102
0,-2.87358074,5.24065397,0.0,0.0
0,-0.69885792,391169117.64707154,0.0,0.057551
0,-2.79444029,4.47853115,0.0,0.0
0,-3.42857143,5.86090945,0.0,0.0
0,-2.31967815,391169117.64707154,0.0,7.200000000000001e-06
0,-3.0,5.86090945,0.0,0.0
0,-1.12453088,391169117.64707154,0.0,0.0104964
0,-2.61689954,391169117.64707154,0.0,4e-07
0,-3.0,56.33880687,0.0,0.0
0,0.30867419,391169117.64707154,0.0,0.6754600000000001
0,-3.43209063,2.42950959,0.0,0.0
0,-2.85937855,391169117.64707154,0.0,0.0
0,-3.0,101.31176471,0.0,0.0
0,-3.0,5.547953,0.0,2e-07
0,0.016314500000000003,391169117.64707154,0.0,0.404724
0,-2.98468022,10.47183339,0.0,0.0
0,0.09334493,74.50840336,0.0,0.46945299999999995
0,-2.68367381,2.76615588,0.0,6e-07
0,3.64549067,6.87242325,0.0,1.99947
0,-3.62866393,2.76615588,0.0,0.0
0,-3.260805,4.32913006,0.0,0.0
0,-2.81427596,2.76615588,0.0,2e-07
0,-2.02724739,2.42950959,4e-07,6.220000000000001e-05
0,-1.9048956,2.76615588,0.0,0.00013419999999999998
0,2.80591424,7.1108205,0.0,1.9899716
0,-3.65709031,2.87710732,0.0,0.0
0,6.70387854,15.23171309,0.0,2.0
0,-1.95644762,2.67588513,1e-07,9.03e-05
0,3.15829983,11.67979459,0.0,1.9968241999999998
0,-3.16961184,391169117.64707154,0.0,0.0
0,-3.88000199,3.32279118,0.0,0.0
0,-2.02533857,69.54117647,0.0,6.32e-05
0,-3.45471824,8.23138461,0.0,0.0
0,6.96484815,15.23171309,0.0,2.0
0,-1.82933956,8.23138461,0.0,0.00022799999999999999
0,6.13790394,10.97726698,0.0,2.0
0,-2.98511157,8.23138461,0.0,0.0
0,1.6870552,69.54117647,0.0,1.8173406000000003
0,-8.28401506,4.9445959,0.0,0.0
0,0.52028915,15.23171309,0.0,0.8985924000000001
0,-3.26535013,4.9445959,0.0,0.0
0,-0.21365746,391169117.64707154,0.0,0.2424138
0,-2.36479027,4.9445959,0.0,4.8e-06
0,7.67760799,118.27730585,0.0,2.0
0,0.85844212,25.67044277,0.0,1.2507583999999998
0,-2.0439915,14.46330843,0.0,5.24e-05
0,-3.0,25.67044277,0.0,0.0
0,-2.42324646,391169117.64707154,0.0,3e-06
0,-1.81875508,25.67044277,0.0,0.00025059999999999997
0,-1.55999621,391169117.64707154,0.0,0.0011422
0,-2.15258561,25.67044277,0.0,2.6000000000000002e-05
0,-2.88325068,6.751686200000001,0.0,0.0
0,-2.66183666,25.67044277,0.0,1.2e-06
0,-2.64408879,13.7252322,0.0,6e-07
0,-2.59974249,25.67044277,0.0,1.2e-06
0,-4.58796564,5.547953,0.0,0.0
0,-3.18996542,7.24546889,0.0,0.0
0,21.56867709,391169117.64707154,0.0,2.0
0,-3.0,7.24546889,0.0,0.0
0,-0.80865672,391169117.64707154,0.0,0.0387596
0,-2.97212954,3.82086013,0.0,0.0
0,-0.11225374,35.84498926,0.0,0.30845759999999994
0,-3.4591788999999995,1.78809505,0.0,0.0
0,1.10592442,391169117.64707154,0.0,1.4742574
0,-2.17235792,10.77793077,0.0,2.1600000000000007e-05
0,-2.93372754,7.37713706,0.0,0.0
0,-4.45975718,10.77793077,0.0,0.0
0,-3.8436422,2086.23529408,0.0,0.0
0,-3.0,4.31415867,0.0,0.0
0,1.06233341,391169117.64707154,0.0,1.43754
0,-2.98172108,391169117.64707154,0.0,0.0
0,-3.01542261,35.84498926,0.0,0.0
0,-1.94124074,391169117.64707154,0.0,0.00011079999999999996
0,-22.96384351,7.1108205,0.0,0.0
0,-5.52059234,4.19633419,0.0,0.0
0,1.38701715,11.19891004,0.0,1.671957
0,-3.0,25.76639813,0.0,0.0
0,-2.2417154,391169117.64707154,0.0,1.46e-05
0,-3.44817463,25.76639813,0.0,0.0
0,-3.03531516,391169117.64707154,0.0,0.0
0,-3.0,9.50622481,0.0,0.0
0,1.83543655,391169117.64707154,0.0,1.8673294
0,-3.0,391169117.64707154,0.0,0.0
0,-3.16660441,13.12894564,0.0,0.0
0,-1.20343688,101.31176471,0.0,0.0072136000000000014
0,-3.50755189,13.12894564,0.0,0.0
0,-0.44471291,391169117.64707154,0.0,0.1307304
0,-3.04013277,13.12894564,0.0,2e-07
0,-8.47734429,3.82086013,0.0,0.0
0,-3.0,7.30062554,0.0,0.0
0,6.3809282,391169117.64707154,0.0,2.0
0,-5.44255449,-2.15714893,0.0,0.0
0,-2.82262813,3.46560749,0.0,2e-07
0,-2.94174203,5.59021796,0.0,0.0
0,9.19422536,74.50840336,0.0,2.0
0,-2.12325112,5.59021796,0.0,2.92e-05
0,1.51589948,5.09863458,0.0,1.7421953999999995
0,-3.30233083,5.59021796,0.0,0.0
0,-2.09529442,3.82086013,0.0,3.74e-05
0,-4.91891116,-2.21120446,0.0,0.0
0,-3.67682405,1.74510359,0.0,0.0
0,-2.40802648,2.93853125,0.0,3.4e-06
0,-3.15023203,-4.45799754,0.0,0.0
0,-1.69409478,2.39735172,1.4e-06,0.0005254
0,-1.8033613000000002,2.11983345,7.4999999999999985e-06,0.0002571
0,-7.75957233,2.39735172,0.0,0.0
0,-31.00062696,-10.13554692,0.0,0.0
0,-3.62735701,2.39735172,0.0,0.0
0,-34.71376218,-5.78498156,0.0,0.0
0,-2.22106801,2.39735172,1e-06,1.82e-05
0,-3.61972423,-3.1203036,0.0,0.0
0,-2.10141924,1.77310729,9e-06,2.58e-05
0,-5.14689194,-12.83050853,0.0,0.0
0,-3.0,1.77310729,0.0,0.0
0,-25.22017035,-101.31176471,0.0,0.0
0,-10.20013741,-8.73246992,0.0,0.0
0,-3.70800307,2.60129176,0.0,0.0
0,-1.95598028,2.11983345,6.7e-06,9.85e-05
0,-33.09717713,-56.33880687,0.0,0.0
0,-1.92828314,2.64518725,1e-07,0.00012209999999999999
0,-27.30717754,-3.18984962,0.0,0.0
0,-2.57247878,2.25251665,1e-07,7e-07
0,-45.23021469,-101.31176471,0.0,0.0
0,-4.14484443,2.25251665,0.0,0.0
0,-4.51468807,0.99587381,0.0,0.0
0,-14.57679408,-14.46330843,0.0,0.0
0,-6.41956728,1.74510359,0.0,0.0
0,-5.8910504,-12.83050853,0.0,0.0
0,-2.27763734,1.74510359,3.1e-06,5.5000000000000016e-06
0,-4.90336906,-4.17235937,0.0,0.0
0,-3.5062388999999996,1.74510359,0.0,0.0
0,-16.09184538,-3.18984962,0.0,0.0
0,-1.92828314,1.74510359,2.61e-05,0.00010190000000000001
0,-3.51714707,1.74510359,0.0,0.0
0,-4.09145694,0.25876736,0.0,0.0
0,-3.64357406,1.74510359,0.0,0.0
0,-16.09184538,-8.65634957,0.0,0.0
0,-7.2863210999999986,2.60129176,0.0,0.0
0,-26.85402932,-10.47183339,0.0,0.0
0,-3.58511165,-4.31415867,0.0,0.0
0,-1.88117633,3.1001812,0.0,0.0001656
0,-4.40208074,-9.14154369,0.0,0.0
0,-2.35677227,2.11983345,1.4e-06,4.6e-06
0,-4.32487214,-9.14154369,0.0,0.0
0,-2.3197462000000004,2.64518725,1e-07,9.3e-06
0,-5.00534629,-7.30062554,0.0,0.0
0,-1.72559477,2.21449288,5.2e-06,0.0004248
0,-1.82528057,391169117.64707154,0.0,0.0002316
0,-8.80328272,391169117.64707154,0.0,0.0
0,-17.09749468,18.5816539,0.0,0.0
0,-3.0,29.88452244,0.0,0.0
0,-2.75792269,391169117.64707154,0.0,2e-07
0,-6.88962468,6.31571402,0.0,0.0
0,-4.02306801,7.59249603,0.0,0.0
0,1.6439139999999999,5.81294259,0.0,1.8004349999999998
0,-2.42738674,3.9551974,0.0,3.6000000000000007e-06
0,-0.37334693,5.81294259,0.0,0.160058
0,-1.9937438000000005,7.13529087,0.0,7.780000000000001e-05
0,-0.8332584000000001,5.81294259,0.0,0.0353904
0,-2.34133252,5.46914702,0.0,7.400000000000001e-06
0,-1.96222132,9.76287919,0.0,9.340000000000001e-05
0,-0.77544262,7.59249603,0.0,0.0437372
0,-1.77117269,9.76287919,0.0,0.0003326
0,-5.37124329,6.43001992,0.0,0.0
0,-1.37533558,13.41812734,0.0,0.0030894000000000004
0,-3.94749708,2.90909256,0.0,0.0
0,-3.1030447999999997,4.23910294,0.0,0.0
0,-1.91238533,8.37018547,0.0,0.0001326
0,2.65384615,9.22819949,0.0,1.9840608
0,-2.37570945,4.43239044,0.0,3.4e-06
0,-2.54141581,11.38866684,0.0,1.8000000000000001e-06
0,-1.26193361,10.54821268,0.0,0.0054974
0,6.33788797,17.1614287,0.0,2.0
0,-1.87311568,9.74544273,0.0,0.0001714
0,-3.42902409,391169117.64707154,0.0,0.0
0,-3.44123601,35.41265364,0.0,0.0
0,-2.38200588,391169117.64707154,0.0,6.4e-06
0,10.81992992,695.4117647,0.0,2.0
0,-2.99766547,12.28249739,0.0,0.0
0,-2.80531667,10.54821268,0.0,2e-07
0,-11.36101052,-2.32375056,0.0,0.0
0,6.62023104,116.08945902,0.0,2.0
0,-2.85651739,6.94033682,0.0,2e-07
0,-3.424542,391169117.64707154,0.0,0.0
0,-3.44344551,28.4486631,0.0,0.0
0,-3.27326835,391169117.64707154,0.0,0.0
0,-1.90280408,6.5645573000000015,0.0,0.0001374
0,0.12695725,9.76287919,0.0,0.5000154
0,-9.34717846,-1.26478563,0.0,0.0
0,-7.0682753,3.86249008,0.0,0.0
0,-59.59174968,-29.88452244,0.0,0.0
0,-2.31515167,7.53043837,0.0,7.6e-06
0,-4.989383,-6.95984124,0.0,0.0
0,-2.29273686,4.13039069,0.0,1.12e-05
0,-5.65792796,-6.43001992,0.0,0.0
0,-3.66602995,4.13039069,0.0,0.0
0,-6.94763502,-6.19461271,0.0,0.0
0,-4.87123007,26.11751097,0.0,0.0
0,-2.44193103,4.49172882,0.0,3e-06
0,-0.2880808,71.22352941,0.0,0.2012664
0,-3.09729562,400632352.9411956,0.0,0.0
0,-3.0,3.22084075,0.0,0.0
0,21.60705684,400632352.9411956,0.0,2.0
0,-3.0,44.51470588,0.0,0.0
0,-1.8,400632352.9411956,0.0,0.0002816
0,-2.81647181,400632352.9411956,0.0,2e-07
0,-3.0,16.73746576,0.0,0.0
0,-5.65911835,53.41764706,0.0,0.0
0,-5.63411329,400632352.9411956,0.0,0.0
0,-2.54324187,53.41764706,0.0,1.4e-06
0,-10.91245743,5.35814865,0.0,0.0
0,-2.88658038,400632352.9411956,0.0,0.0
0,-3.0,9.98460693,0.0,0.0
0,-3.0,400632352.9411956,0.0,0.0
0,-1.25189579,400632352.9411956,0.0,0.005737399999999999
0,-2.27778249,20.92287787,0.0,1.04e-05
0,-3.3010286,400632352.9411956,0.0,0.0
0,-3.42811864,14.05727554,0.0,0.0
0,-2.87275591,11.85991011,0.0,4e-07
0,-1.35646547,16.73746576,0.0,0.0034074
0,-3.35064234,3.02277589,0.0,0.0
0,-0.97998136,400632352.9411956,0.0,0.0196338
0,0.72722909,9.98460693,0.0,1.1179836
0,-2.98227753,2.83935143,1e-07,1e-07
0,-1.31769395,400632352.9411956,0.0,0.004142
0,-3.17016335,5.35814865,0.0,0.0
0,-2.14285714,8.12826858,0.0,2.84e-05
0,-1.76814628,400632352.9411956,0.0,0.0003362
0,-2.81173906,400632352.9411956,0.0,4e-07
0,-3.0,9.83498601,0.0,0.0
0,-0.56990199,534.17647059,0.0,0.08879160000000001
0,-3.1698646,8.46475297,0.0,0.0
0,-3.0,534.17647059,0.0,2e-07
0,-2.99953843,400632352.9411956,0.0,0.0
0,1.72554732,400632352.9411956,0.0,1.8315941999999998
0,-22.48208456,3.2107859,0.0,0.0
0,-2.94601934,6.42679738,0.0,0.0
0,4.34770625,71.22352941,0.0,1.9999716
0,-2.3865817000000003,7.70827703,0.0,5.400000000000002e-06
0,2.08898039,400632352.9411956,0.0,1.9265506
0,-5.91618017,-0.99276412,0.0,0.0
0,-1.81921253,2.28525625,2.2e-06,0.000243
0,-9.79669156,1.70848896,0.0,0.0
